TOK,SHOT,TIME,PHASE,PGASA,RGEO,AMIN,KAPPA,SPLASMA,CONFIG,IGRADB,WALMAT,DIVMAT,LIMMAT,EVAP,BT,IP,Q95,NEL,ZEFF,DIVNAME,PL,PLTH,PFLOSS,PRADCORE,DIVCON,FRACNMIN,LHTIME,AUXHEAT,SELEC2024
JET,98548,53.55,LH,2.4260,2.87686,0.958953,1.6396,139.8,SN(B),1,Be,W,Be,NONE,-1.85367,-1742460,3.3017,2.38E+19,1.02099,MkII-HD,1308580,1308580,0,-,V5,0,53.585,,1
JET,98560,52.535,LH,2.8000,2.87218,0.963136,1.63483,139.633,SN(B),1,Be,W,Be,NONE,-1.85367,-1750600,3.30343,2.06E+19,1.10713,MkII-HD,1184000,1184000,0,-,V5,0,52.57,,1
JET,98564,62.095,LH,2.8370,2.87352,0.952447,1.63572,137.816,SN(B),1,Be,W,Be,NONE,-1.81028,-1639930,3.37032,2.38E+19,1.07864,MkII-HD,1391380,1391380,0,-,V5,0,62.13,,1
JET,98566,47.605,LH,2.9070,2.88789,0.951288,1.62861,138.61,SN(B),1,Be,W,Be,NONE,-1.81721,-1662940,3.26708,2.52E+19,1.10431,MkII-HD,1963010,1963010,0,415714,V5,0,47.64,IC,1
JET,98574,47.715,LH,2.9110,2.88776,0.952339,1.63049,138.876,SN(B),1,Be,W,Be,NONE,-1.81935,-1641670,3.3249,2.66E+19,1.15464,MkII-HD,2157600,2157600,0,-,V5,0,47.75,IC,1
JET,98575,62.095,LH,2.8550,2.87444,0.953577,1.63281,137.959,SN(B),1,Be,W,Be,NONE,-1.80973,-1642540,3.35624,2.38E+19,1.13886,MkII-HD,1366720,1366720,0,-,V5,0,62.13,,1
JET,98906,46.525,LH,2.8390,2.86559,0.975707,1.59323,138.691,SN(B),1,Be,W,Be,NONE,-1.84615,-1662310,3.39212,1.84E+19,2.16584,MkII-HD,1121020,1121020,0,-,V5,0,46.56,,0
JET,98906,49.565,LH,2.8700,2.88793,0.954692,1.62834,139.272,SN(B),1,Be,W,Be,NONE,-1.8062,-1657770,3.27539,1.43E+19,2.33284,MkII-HD,1080670,1080670,0,-,V5,0,49.6,,0
JET,98906,54.425,LH,2.9290,2.89045,0.952578,1.6316,139.069,SN(B),1,Be,W,Be,NONE,-1.80894,-1642060,3.32917,3.32E+19,1.803,MkII-HD,2363160,2276890,86268.8,-,V5,0,54.46,NB,1
JET,98906,55.395,LH,2.9310,2.89099,0.955138,1.62738,139.167,SN(B),1,Be,W,Be,NONE,-1.80835,-1643900,3.34535,4.48E+19,1.72229,MkII-HD,3267900,3185440,82453.1,-,V5,0,55.43,NB,1
JET,98969,50.135,LH,2.9280,2.88557,0.951136,1.63504,138.813,SN(B),1,Be,W,Be,NONE,-2.98159,-2459620,3.66265,3.13E+19,1.53411,MkII-HD,2880580,2822080,58505.8,-,V5,0,50.17,NB,1
JET,98969,50.135,LH,2.9280,2.88557,0.951136,1.63504,138.813,SN(B),1,Be,W,Be,NONE,-2.98159,-2459620,3.66265,3.13E+19,1.53411,MkII-HD,2880580,2822080,58505.8,-,V5,0,50.17,NB,1
JET,99227,47.645,LH,2.6590,2.88652,0.950863,1.62699,138.264,SN(B),1,Be,W,Be,NONE,-1.81642,-1660560,3.25927,2.65E+19,1.55426,MkII-HD,1743350,1743350,0,-,V5,0,47.68,IC,1
JET,99227,62.595,LH,2.9170,2.88449,0.959876,1.60415,138.137,SN(B),1,Be,W,Be,NONE,-1.80086,-1518710,3.50595,2.14E+19,1.62171,MkII-HD,1113860,1113860,0,-,V5,0,62.63,,1
JET,99470,50.195,LH,2.6970,2.88695,0.950976,1.63565,138.935,SN(B),1,Be,W,Be,NONE,-2.9743,-2459220,3.65675,3.17E+19,1.34139,MkII-HD,3333240,3271090,62153.1,278649,V5,0,50.23,NB,1
JET,99471,51.508,LH,2.5890,2.88725,0.951386,1.63328,138.837,SN(B),1,Be,W,Be,NONE,-2.98503,-2454350,3.67772,3.90E+19,1.40178,MkII-HD,4276490,4200920,75566.4,-,V5,0,51.543,NB,1
JET,99472,51.148,LH,2.5480,2.88789,0.951837,1.6328,139.034,SN(B),1,Be,W,Be,NONE,-2.98756,-2460090,3.67156,2.86E+19,1.38984,MkII-HD,3894640,3801870,92768.7,-,V5,0,51.183,NB,0
JET,99472,55.595,LH,2.5580,2.88681,0.952855,1.63241,139.031,SN(B),1,Be,W,Be,NONE,-2.97537,-2450240,3.68013,3.14E+19,1.34205,MkII-HD,3309160,3246430,62721,-,V5,0,55.63,NB,1
JET,99474,51.32,LH,2.4630,2.88695,0.950394,1.63869,139.028,SN(B),1,Be,W,Be,NONE,-2.98558,-2460450,3.68889,3.61E+19,1.34361,MkII-HD,3902240,3826740,75503,335755,V5,0,51.355,NB,1
JET,99474,57.371,LH,2.5770,2.88596,0.952868,1.63217,138.889,SN(B),1,Be,W,Be,NONE,-2.96911,-2453400,3.68158,4.39E+19,1.49982,MkII-HD,5241920,5152410,89512.6,-,V5,0,57.406,NB,1
JET,99770,48.572,LH,2.5290,2.88895,0.953682,1.6368,139.601,SN(B),1,Be,W,Be,NONE,-1.81515,-1658970,3.34147,2.61E+19,1.54642,MkII-HD,1793290,1793290,0,-,V5,0,48.607,IC,1
JET,99773,51.785,LH,2.4970,2.88952,0.954506,1.63454,139.628,SN(B),1,Be,W,Be,NONE,-1.81144,-1653930,3.34102,2.99E+19,1.45417,MkII-HD,2273890,2273890,0,-,V5,0,51.82,IC,1
JET,100050,58.898,LH,1.0500,2.88872,0.95365,1.63513,139.166,SN(B),1,Be,W,Be,NONE,-1.80886,-1650510,3.34819,3.28E+19,-,MkII-HD,5182820,5182820,0,-,V5,0,58.933,IC,1
JET,100092,52.535,LH,1.0710,2.89076,0.952127,1.63315,139.163,SN(B),1,Be,W,Be,NONE,-1.81036,-1656200,3.30737,3.22E+19,1.63527,MkII-HD,5714450,5714450,0,-,V5,0,52.57,IC,1
JET,100092,58.635,LH,1.0640,2.88965,0.951509,1.63758,139.215,SN(B),1,Be,W,Be,NONE,-1.80894,-1649680,3.33934,3.12E+19,1.52774,MkII-HD,5330410,5330410,0,-,V5,0,58.67,IC,1
JET,100093,52.615,LH,1.0360,2.88989,0.954762,1.63217,139.286,SN(B),1,Be,W,Be,NONE,-1.81135,-1659390,3.32724,3.24E+19,1.47873,MkII-HD,5659880,5659880,0,-,V5,0,52.65,IC,1
JET,100093,58.685,LH,1.0400,2.88924,0.953567,1.63477,139.228,SN(B),1,Be,W,Be,NONE,-1.80874,-1649070,3.34659,3.12E+19,-,MkII-HD,5369650,5369650,0,-,V5,0,58.72,IC,1
JET,100094,52.485,LH,1.2410,2.89058,0.953889,1.63052,139.199,SN(B),1,Be,W,Be,NONE,-1.8108,-1653230,3.31939,3.36E+19,-,MkII-HD,5632260,5632260,0,-,V5,0,52.52,IC,1
JET,100094,58.815,LH,1.3860,2.88965,0.953502,1.63228,139.408,SN(B),1,Be,W,Be,NONE,-1.81016,-1650320,3.33118,3.56E+19,-,MkII-HD,5353120,5353120,0,-,V5,0,58.85,IC,1
JET,100095,51.965,LH,1.5200,2.88988,0.955035,1.63053,139.376,SN(B),1,Be,W,Be,NONE,-1.81194,-1655560,3.32313,3.39E+19,1.37265,MkII-HD,4991900,4991900,0,-,V5,0,52,IC,1
JET,100095,57.635,LH,1.8360,2.8887,0.952835,1.63262,139.076,SN(B),1,Be,W,Be,NONE,-1.8087,-1650780,3.32771,3.48E+19,-,MkII-HD,4298260,4298260,0,-,V5,0,57.67,IC,1
JET,100102,50.755,LH,1.9570,2.8897,0.952489,1.6318,139.054,SN(B),1,Be,W,Be,NONE,-1.81226,-1652460,3.30778,3.13E+19,1.57228,MkII-HD,3804450,3804450,0,-,V5,0,50.79,IC,1
JET,100102,59.391,LH,2.5040,2.88819,0.951626,1.63343,139.018,SN(B),1,Be,W,Be,NONE,-1.80886,-1643840,3.33545,3.25E+19,-,MkII-HD,3187530,3187530,0,-,V5,0,59.426,IC,1
JET,100104,52.365,LH,2.8430,2.88862,0.95396,1.63248,139.33,SN(B),1,Be,W,Be,NONE,-1.81134,-1651900,3.32948,3.21E+19,-,MkII-HD,3178970,3178970,0,-,V5,0,52.4,IC,1
JET,100104,52.715,LH,2.8440,2.88961,0.953516,1.63086,139.315,SN(B),1,Be,W,Be,NONE,-1.81072,-1645420,3.33039,3.51E+19,-,MkII-HD,3219090,3219090,0,-,V5,0,52.75,IC,1
JET,100105,51.626,LH,2.8710,2.88885,0.953262,1.632,139.115,SN(B),1,Be,W,Be,NONE,-1.81194,-1653580,3.31687,3.25E+19,-,MkII-HD,3394450,3394450,0,-,V5,0,51.661,IC,1
JET,100105,51.929,LH,2.8700,2.88907,0.951724,1.63003,138.816,SN(B),1,Be,W,Be,NONE,-1.81044,-1653360,3.29549,3.53E+19,-,MkII-HD,3742580,3742580,0,-,V5,0,51.964,IC,1
JET,100105,52.303,LH,2.8700,2.88958,0.952863,1.63222,139.131,SN(B),1,Be,W,Be,NONE,-1.8106,-1647730,3.32672,3.76E+19,-,MkII-HD,4268800,4268800,0,-,V5,0,52.338,IC,1
JET,100105,63.838,LH,2.8890,2.88306,0.96004,1.57162,136.038,SN(B),1,Be,W,Be,NONE,-1.76582,-1450280,3.45819,2.38E+19,1.45621,MkII-HD,1115210,1115210,0,-,V5,0,63.873,,1
JET,100107,50.744,LH,2.9460,2.88944,0.954285,1.63234,139.321,SN(B),1,Be,W,Be,NONE,-1.81107,-1650100,3.34181,3.19E+19,-,MkII-HD,2283400,2283400,0,-,V5,0,50.779,IC,1
JET,100107,58.18,LH,2.9170,2.88841,0.952463,1.63408,139.05,SN(B),1,Be,W,Be,NONE,-1.80854,-1644440,3.34444,3.30E+19,-,MkII-HD,3541690,3541690,0,-,V5,0,58.215,IC,1
JET,100114,53.335,LH,2.6520,2.87478,0.960264,1.58578,136.78,SN(B),1,Be,W,Be,NONE,-2.23264,-1718100,3.77028,2.54E+19,1.4171,MkII-HD,1520860,1520860,0,-,V5,0,53.37,,1
JET,100146,47.416,LH,2.9500,2.88742,0.953579,1.63141,139.142,SN(B),1,Be,W,Be,NONE,-1.81255,-1651030,3.29724,1.65E+19,1.53362,MkII-HD,1190190,1190190,0,248425,V5,0,47.451,,0
JET,100147,47.222,LH,2.9200,2.88603,0.954517,1.63173,139.151,SN(B),1,Be,W,Be,NONE,-1.8121,-1655410,3.29729,1.65E+19,1.4811,MkII-HD,1156320,1156320,0,190400,V5,0,47.257,,0
JET,100154,61.185,LH,2.8770,2.8818,0.954838,1.63297,138.776,SN(B),1,Be,W,Be,NONE,-2.43792,-1919880,3.85564,2.64E+19,1.33542,MkII-HD,1310690,1310690,0,-,V5,0,61.22,,1
JET,100159,51.335,LH,2.9300,2.8892,0.954219,1.62879,139.122,SN(B),1,Be,W,Be,NONE,-1.81103,-1652010,3.31434,3.07E+19,1.44789,MkII-HD,2959620,2959620,0,-,V5,0,51.37,IC,1
JET,100159,57.675,LH,2.9440,2.88814,0.954255,1.63185,139.19,SN(B),1,Be,W,Be,NONE,-1.80759,-1643740,3.34612,3.40E+19,1.48085,MkII-HD,2850880,2850880,0,-,V5,0,57.71,IC,1
JET,100160,51.215,LH,2.9330,2.88883,0.955705,1.63186,139.476,SN(B),1,Be,W,Be,NONE,-1.81274,-1651350,3.3532,3.61E+19,1.507,MkII-HD,3152780,3152780,0,-,V5,0,51.25,IC,1
JET,100160,58.515,LH,2.9320,2.88792,0.953521,1.63492,139.203,SN(B),1,Be,W,Be,NONE,-1.80981,-1645070,3.36356,3.81E+19,1.62733,MkII-HD,3964220,3964220,0,-,V5,0,58.55,IC,1
JET,100189,56.065,LH,2.9550,2.86358,0.966599,1.61476,138.674,SN(B),1,Be,W,Be,NONE,-3.0214,-1757910,5.30494,2.86E+19,1.4851,MkII-HD,1780940,1780940,0,-,V5,0,56.1,IC,1
JET,100195,55.577,LH,2.9690,2.88341,0.949723,1.64101,138.678,SN(B),1,Be,W,Be,NONE,-2.97473,-2452120,3.67989,2.33E+19,1.62259,MkII-HD,2791830,2725460,66374,-,V5,0,55.612,NB,0
JET,100196,51.012,LH,2.9930,2.88699,0.953678,1.63263,139.184,SN(B),1,Be,W,Be,NONE,-2.98368,-2451480,3.70086,4.29E+19,1.3033,MkII-HD,3642330,3574610,67715.6,466139,V5,0,51.047,NB,1
JET,100197,50.405,LH,2.9990,2.8867,0.951805,1.6347,139.017,SN(B),1,Be,W,Be,NONE,-2.98182,-2455300,3.67792,3.58E+19,1.35845,MkII-HD,3057110,3006830,50282.9,-,V5,0,50.44,NB,1
JET,100198,48.061,LH,2.9880,2.88849,0.953335,1.63168,139.208,SN(B),1,Be,W,Be,NONE,-2.4412,-1954110,3.76684,2.54E+19,1.28072,MkII-HD,1803530,1760430,43098.8,305602,V5,0,48.096,NB,1
JET,100199,48.785,LH,2.9880,2.88768,0.952554,1.6316,139.039,SN(B),1,Be,W,Be,NONE,-2.43975,-1954300,3.7524,2.29E+19,1.28391,MkII-HD,1316670,1316670,0,261307,V5,0,48.82,,1
JET,100201,50.055,LH,3.0000,2.88759,0.953,1.63383,139.088,SN(B),1,Be,W,Be,NONE,-2.43911,-1955130,3.77716,3.07E+19,1.3764,MkII-HD,2516040,2436540,79500.9,-,V5,0,50.09,NB,1
JET,100202,50.195,LH,3.0000,2.88637,0.952783,1.63552,139.336,SN(B),1,Be,W,Be,NONE,-2.97319,-2460900,3.67199,3.18E+19,1.39474,MkII-HD,3176970,3123720,53250.6,-,V5,0,50.23,NB,1
JET,100202,56.093,LH,3.0000,2.88527,0.953719,1.63196,139.006,SN(B),1,Be,W,Be,NONE,-2.97537,-2450790,3.69211,3.73E+19,1.40367,MkII-HD,3829640,3754100,75545,-,V5,0,56.128,NB,1
JET,100204,50.055,LH,3.0000,2.89063,0.951889,1.62832,138.977,SN(B),1,Be,W,Be,NONE,-1.8121,-1648710,3.30055,3.05E+19,1.3509,MkII-HD,2500460,2406350,94102.2,-,V5,0,50.09,NB,1
JET,100205,52.185,LH,2.9600,2.88417,0.950616,1.63896,138.819,SN(B),1,Be,W,Be,NONE,-2.9796,-2467460,3.66363,1.82E+19,2.02472,MkII-HD,4435280,4290880,144401,-,V5,0,52.22,NB,0
JET,100205,54.869,LH,2.9930,2.88286,0.950714,1.63907,138.764,SN(B),1,Be,W,Be,NONE,-2.97774,-2452760,3.67794,2.55E+19,1.42678,MkII-HD,2318810,2286560,32248.4,-,V5,0,54.904,NB,0
JET,100206,48.175,LH,2.9850,2.88787,0.951834,1.6324,139.031,SN(B),1,Be,W,Be,NONE,-2.4414,-1964100,3.73387,1.93E+19,1.46727,MkII-HD,1762110,1713370,48742.9,-,V5,0,48.21,NB,0
JET,100206,50.082,LH,2.9500,2.88599,0.952692,1.63554,139.223,SN(B),1,Be,W,Be,NONE,-2.43942,-1966360,3.76014,1.86E+19,1.55079,MkII-HD,2371900,2273640,98268.4,-,V5,0,50.117,NB,0
JET,100206,54.105,LH,3.0000,2.88531,0.952423,1.63554,139.018,SN(B),1,Be,W,Be,NONE,-2.43867,-1960340,3.76411,1.93E+19,1.52541,MkII-HD,1887970,1837930,50036.4,-,V5,0,54.14,NB,0
JET,100601,51.977,LH,1.9930,2.88957,0.953691,1.63202,139.399,SN(B),1,Be,W,Be,NONE,-1.81175,-1655310,3.32022,3.05E+19,1.55951,MkII-HD,3015200,2896450,118753,-,V5,0,52.012,NB,1
JET,100601,59.554,LH,1.9840,2.88825,0.952039,1.63418,139.091,SN(B),1,Be,W,Be,NONE,-1.80985,-1646420,3.34021,3.12E+19,1.63479,MkII-HD,2424380,2424380,0,-,V5,0,59.589,IC,1
JET,100602,52.065,LH,1.9970,2.8869,0.953344,1.63076,139.131,SN(B),1,Be,W,Be,NONE,-2.98519,-2463170,3.68374,4.82E+19,1.93912,MkII-HD,8218960,8060130,158833,-,V5,0,52.1,NB,1
JET,100603,49.976,LH,1.9980,2.88845,0.953928,1.62885,139.184,SN(B),1,Be,W,Be,NONE,-2.96317,-2459440,3.66277,5.54E+19,1.84014,MkII-HD,7779730,7660800,118927,-,V5,0,50.011,NB,1
JET,100831,51.977,LH,2.0010,2.88815,0.953516,1.63127,139.246,SN(B),1,Be,W,Be,NONE,-2.43934,-1954730,3.79821,4.83E+19,1.476,MkII-HD,5660390,5526180,134214,-,V5,0,52.012,NB,1
JET,100831,59.995,LH,1.9990,2.88707,0.952756,1.63227,138.957,SN(B),1,Be,W,Be,NONE,-2.43883,-1950320,3.82532,6.03E+19,1.37598,MkII-HD,7455560,7314570,140994,-,V5,0,60.03,NB,1
JET,100841,57.788,LH,2.0000,2.8861,0.951288,1.63202,138.884,SN(B),1,Be,W,Be,NONE,-2.97355,-2449130,3.68491,4.97E+19,-,MkII-HD,7057810,7057810,0,-,V5,0,57.823,NB,1
JET,100842,47.222,LH,2.0050,2.88819,0.953216,1.62951,139.009,SN(B),1,Be,W,Be,NONE,-1.81206,-1734550,3.14443,2.99E+19,1.28239,MkII-HD,3115100,2968270,146822,-,V5,0,47.257,NB,1
JET,100843,50.305,LH,2.0010,2.88911,0.951392,1.6402,139.293,SN(B),1,Be,W,Be,NONE,-1.81278,-1653760,3.35085,4.50E+19,1.13286,MkII-HD,3534660,3424440,110219,-,V5,0,50.34,NB,1
JET,100844,52.535,LH,2.0050,2.88626,0.951635,1.63446,138.967,SN(B),1,Be,W,Be,NONE,-2.97964,-2461520,3.67098,3.25E+19,1.31872,MkII-HD,5373620,5239640,133983,-,V5,0,52.57,NB,1
JET,100844,57.314,LH,2.0100,2.88521,0.950765,1.63541,138.817,SN(B),1,Be,W,Be,NONE,-2.97442,-2452920,3.67853,3.41E+19,1.21327,MkII-HD,4923680,4815080,108595,-,V5,0,57.349,NB,1
JET,100845,52.165,LH,2.0000,2.88496,0.950129,1.6364,138.633,SN(B),1,Be,W,Be,NONE,-2.43764,-1968040,3.73577,1.54E+19,2.0324,MkII-HD,3549850,3329460,220389,-,V5,0,52.2,NB,0
JET,100845,58.145,LH,2.0060,2.88596,0.950782,1.63723,138.871,SN(B),1,Be,W,Be,NONE,-2.43772,-1951450,3.79415,2.57E+19,1.42692,MkII-HD,3271930,3133060,138863,-,V5,0,58.18,NB,0
JET,100846,53.05,LH,2.0030,2.931,0.908933,1.69304,138.181,SN(B),1,Be,W,Be,NONE,-2.44469,-1962050,3.46133,4.05E+19,1.29018,MkII-HD,8071650,7811090,260558,-,VT,0,53.085,NB,1
JET,100846,58.115,LH,2.0050,2.92963,0.909446,1.69106,138.066,SN(B),1,Be,W,Be,NONE,-2.43954,-1959310,3.45603,3.56E+19,1.33442,MkII-HD,7233940,6978140,255799,-,VT,0,58.15,NB,1
JET,100847,52.095,LH,2.0030,2.88908,0.954267,1.63197,139.333,SN(B),1,Be,W,Be,NONE,-1.81028,-1652160,3.33926,3.75E+19,1.19059,MkII-HD,3503420,3372680,130743,-,V5,0,52.13,NB,1
JET,100847,59.555,LH,1.9930,2.88694,0.951946,1.63616,139.159,SN(B),1,Be,W,Be,NONE,-1.80941,-1644560,3.36626,3.77E+19,1.28647,MkII-HD,3141120,3141120,0,-,V5,0,59.59,IC,1
JET,100865,51.475,LH,2.0000,2.8707,0.949792,1.67456,140.242,SN(B),1,Be,W,Be,NONE,-3.30711,-3461860,3.00627,4.60E+19,1.37563,MkII-HD,10355700,10256500,99155.4,-,CORNER,0,51.51,NB,1
JET,100882,52.06,LH,1.9890,2.88857,0.950997,1.63271,138.782,SN(B),1,Be,W,Be,NONE,-2.43665,-1964070,3.73915,2.23E+19,1.55014,MkII-HD,4161010,3974410,186602,-,V5,0,52.095,NB,0
JET,100882,59.594,LH,1.9960,2.88647,0.951218,1.63359,138.573,SN(B),1,Be,W,Be,NONE,-2.43808,-1949580,3.78007,2.55E+19,1.42786,MkII-HD,3190380,3078790,111589,-,V5,0,59.629,NB,0
JET,100883,52.148,LH,2.0010,2.88983,0.9522,1.63204,139.126,SN(B),1,Be,W,Be,NONE,-1.81167,-1651910,3.32379,3.88E+19,1.15496,MkII-HD,3631610,3500860,130751,-,V5,0,52.183,NB,1
JET,100883,59.009,LH,2.0000,2.88906,0.950161,1.63268,138.72,SN(B),1,Be,W,Be,NONE,-1.8087,-1643810,3.33299,4.16E+19,1.14757,MkII-HD,4281050,4154890,126162,-,V5,0,59.044,NB,1
JET,100896,48.713,LH,2.0070,2.88961,0.950804,1.63211,139.057,SN(B),1,Be,W,Be,NONE,-2.44029,-1967230,3.73244,2.18E+19,1.65806,MkII-HD,3557280,3401750,155532,-,V5,0,48.748,NB,0
JET,100897,54.134,LH,1.9670,2.87596,0.96345,1.61631,139.089,SN(B),1,Be,W,Be,NONE,-2.43804,-1964520,3.79791,2.12E+19,-,MkII-HD,4027340,4027340,0,-,V5,0,54.169,IC,0
JET,100897,54.29,LH,1.9740,2.87623,0.962275,1.61705,138.847,SN(B),1,Be,W,Be,NONE,-2.4378,-1966370,3.78433,2.20E+19,1.85618,MkII-HD,3993780,3993780,0,-,V5,0,54.325,IC,0
JET,100897,56.122,LH,2.0000,2.87807,0.96081,1.61873,138.658,SN(B),1,Be,W,Be,NONE,-2.43903,-1961070,3.79769,2.32E+19,-,MkII-HD,4584930,4584930,0,-,V5,0,56.157,IC,0
JET,102130,50.905,LH,2.0020,2.88068,0.932787,1.64668,135.357,SN(B),1,Be,W,Be,NONE,-1.30782,-1248340,3.07475,2.41E+19,1.42501,MkII-HD,2753230,2588130,165102,-,CORNER,0,50.94,NB,1
JET,102131,54.085,LH,2.0000,2.88652,0.927641,1.63666,134.623,SN(B),1,Be,W,Be,NONE,-1.29723,-1250140,2.96277,2.30E+19,-,MkII-HD,2380040,2380040,0,-,CORNER,0,54.12,NB,1
JET,102135,50.093,LH,2.0060,2.86552,0.95681,1.66237,138.871,SN(B),1,Be,W,Be,NONE,-1.31162,-1230130,3.38862,1.87E+19,1.55818,MkII-HD,2332150,2052170,279975,-,CORNER,0,50.128,NB,1
JET,102136,51.395,LH,2.0080,2.88271,0.929711,1.6411,134.856,SN(B),1,Be,W,Be,NONE,-1.30507,-1250170,3.00774,1.68E+19,1.5817,MkII-HD,2101020,1954950,146075,-,CORNER,0,51.43,NB,1
JET,102136,58.585,LH,2.0020,2.90956,0.931874,1.62991,136.034,SN(B),1,Be,W,Be,NONE,-1.29267,-1244740,2.93552,2.40E+19,1.58346,MkII-HD,3194390,2982810,211575,-,CORNER,0,58.62,NB,1
JET,102138,52.043,LH,2.0000,2.88538,0.928323,1.64338,135.128,SN(B),1,Be,W,Be,NONE,-1.30407,-1253140,3.01113,2.74E+19,-,MkII-HD,2880240,2880240,0,-,CORNER,0,52.078,NB,1
JET,102139,55.017,LH,2.0000,2.88843,0.924855,1.64074,134.499,SN(B),1,Be,W,Be,NONE,-1.29895,-1247420,2.97953,3.47E+19,-,MkII-HD,3909440,3697990,211458,-,CORNER,0,55.052,NB,1
JET,103090,56.388,LH,2.0000,2.8772,0.95526,1.6618,140.585,SN(B),1,Be,W,Be,NONE,-2.8246,-2934950,3.01206,3.30E+19,2.06138,MkII-HD,8462590,8365730,96862.5,-,CORNER,0,56.423,NBIC,1
JET,103091,51.551,LH,2.0000,2.8789,0.95766,1.66386,141.216,SN(B),1,Be,W,Be,NONE,-2.82304,-2959430,2.99902,3.80E+19,1.6749,MkII-HD,9526540,9356520,170017,-,CORNER,0,51.586,NB,1
JET,103712,51.215,LH,2.0010,2.88213,0.965359,1.64542,141.262,SN(B),1,Be,W,Be,NONE,-2.44885,-1964600,3.915,2.98E+19,-,MkII-HD,5116850,4934810,182033,-,CORNER,0,51.25,NB,1
JET,103713,50.927,LH,2.0040,2.88353,0.963988,1.64689,141.069,SN(B),1,Be,W,Be,NONE,-2.4477,-1959990,3.90638,3.09E+19,-,MkII-HD,6093060,5875510,217550,-,CORNER,0,50.962,NB,1
JET,103714,51.469,LH,1.9990,2.907,0.930555,1.67007,138.664,SN(B),1,Be,W,Be,NONE,-2.988,-2464320,3.56208,3.55E+19,-,MkII-HD,7403060,7207050,196011,-,CORNER,0,51.504,NB,1
JET,103714,56.038,LH,1.9990,2.90669,0.930837,1.6709,138.798,SN(B),1,Be,W,Be,NONE,-2.97662,-2460500,3.56671,4.33E+19,-,MkII-HD,8621890,8428520,193362,-,CORNER,0,56.073,NB,1
JET,103715,50.065,LH,2.0040,2.88184,0.965805,1.64267,141.117,SN(B),1,Be,W,Be,NONE,-2.45059,-1958070,3.90987,2.44E+19,-,MkII-HD,4575770,4379990,195781,-,CORNER,0,50.1,NB,1
JET,103716,51.074,LH,1.9990,2.88605,0.963363,1.65029,141.227,SN(B),1,Be,W,Be,NONE,-2.44915,-1961050,3.9275,3.95E+19,-,MkII-HD,7581520,7320670,260856,-,CORNER,0,51.109,NB,1
JET,103831,52.695,LH,2.0000,2.87924,0.956933,1.66433,141.167,SN(B),1,Be,W,Be,NONE,-2.8222,-2953550,3.00473,4.51E+19,1.47956,MkII-HD,8478340,8357960,120377,-,CORNER,0,52.73,NB,1
JET,104510,51.675,LH,2.5000,2.88393,0.950861,1.63487,138.598,SN(B),1,Be,W,Be,NONE,-2.98442,-2467620,3.65146,1.55E+19,1.94126,MkII-HD,5045270,4866940,178335,-,V5,0,51.71,NB,0
JET,104511,50.115,LH,2.5000,2.88748,0.952239,1.6291,138.887,SN(B),1,Be,W,Be,NONE,-2.95878,-2468250,3.6111,2.41E+19,1.2331,MkII-HD,4703440,4565020,138422,-,V5,0,50.15,NB,0
JET,104511,56.235,LH,2.4990,2.88612,0.952097,1.63419,138.981,SN(B),1,Be,W,Be,NONE,-2.976,-2462610,3.67017,2.80E+19,1.23219,MkII-HD,4773900,4644410,129496,-,V5,0,56.27,NB,0
JET,104512,51.215,LH,2.4890,2.88471,0.950748,1.63447,138.715,SN(B),1,Be,W,Be,NONE,-2.97849,-2453630,3.68426,5.55E+19,1.10243,MkII-HD,6163230,6077690,85539,-,V5,0,51.25,NB,1
JET,104512,56.275,LH,2.5610,2.88421,0.951367,1.63375,138.683,SN(B),1,Be,W,Be,NONE,-2.97467,-2450000,3.69329,5.64E+19,1.11054,MkII-HD,6291650,6196940,94707.9,-,V5,0,56.31,NB,1
JET,104513,51.194,LH,2.4860,2.88449,0.950495,1.63501,138.804,SN(B),1,Be,W,Be,NONE,-2.97877,-2455550,3.68702,5.33E+19,1.16087,MkII-HD,6192430,6092700,99729.5,-,V5,0,51.229,NB,1
JET,104513,51.945,LH,2.5160,2.88489,0.950574,1.63534,138.795,SN(B),1,Be,W,Be,NONE,-2.98657,-2456090,3.70121,5.76E+19,1.12962,MkII-HD,6490970,6400410,90562.2,-,V5,0,51.98,NB,1
JET,104513,56.417,LH,2.5530,2.88433,0.950608,1.63322,138.623,SN(B),1,Be,W,Be,NONE,-2.97568,-2446040,3.69072,5.62E+19,1.13528,MkII-HD,6413650,6320180,93471.4,-,V5,0,56.452,NB,1
JET,104513,57.05,LH,2.5540,2.88395,0.950951,1.63427,138.826,SN(B),1,Be,W,Be,NONE,-2.97568,-2446980,3.70421,5.99E+19,1.11132,MkII-HD,6988490,6877070,111415,-,V5,0,57.085,NB,1
JET,104514,48.175,LH,2.5500,2.88856,0.94639,1.6387,138.405,SN(B),1,Be,W,Be,NONE,-1.81824,-1642740,3.29257,2.02E+19,1.24762,MkII-HD,1523350,1523350,0,-,V5,0,48.21,IC,1
JET,104514,56.845,LH,2.5670,2.88781,0.951285,1.63392,138.965,SN(B),1,Be,W,Be,NONE,-1.80925,-1643990,3.32211,2.65E+19,1.19706,MkII-HD,1815720,1815720,0,-,V5,0,56.88,IC,1
